id,front,right,back,left,x,y,yaw
151,266,1027,327,499,2.3190228939056396,-1.988265037536621,14.093878746032715
152,265,1027,316,490,2.319239854812622,-1.9789471626281738,13.704442024230957
153,266,1029,316,482,2.3191378116607666,-1.9734747409820557,14.321675300598145
154,262,1011,315,488,2.32094669342041,-1.9717464447021484,15.308269500732422
155,263,1000,321,504,2.3226585388183594,-1.975403904914856,15.95450496673584
156,263,971,324,527,2.3250036239624023,-1.9809855222702026,16.87824249267578
157,260,956,330,563,2.3243765830993652,-1.9932271242141724,17.43992042541504
158,265,932,327,627,2.3232526779174805,-2.006452798843384,18.570058822631836
159,271,892,331,32766,2.3238046169281006,-2.0184476375579834,19.84506607055664
160,273,859,336,32766,2.321638822555542,-2.0256316661834717,20.4077091217041
161,278,841,32766,32766,2.3306496143341064,-2.028822898864746,21.064977645874023
162,270,797,32766,32766,2.3419110774993896,-2.02681565284729,21.550491333007812
163,259,752,32766,32766,2.3555877208709717,-2.0245847702026367,21.524433135986328
164,254,744,32766,32766,2.367008924484253,-2.025397777557373,19.795581817626953
165,243,770,32766,32766,2.3781204223632812,-2.0251290798187256,17.09640121459961
166,225,807,32766,546,2.3865208625793457,-2.026132345199585,15.180198669433594
167,210,836,32766,531,2.3878679275512695,-2.0261051654815674,12.057821273803711
168,212,889,32766,526,2.3791651725769043,-2.023428201675415,9.068090438842773
169,219,962,365,521,2.3634486198425293,-2.0250120162963867,6.23797082901001
170,241,1002,337,517,2.344106674194336,-2.0233194828033447,3.591463565826416
171,275,1023,308,514,2.3239173889160156,-2.0218517780303955,0.6063175797462463
172,301,1173,280,505,2.308504581451416,-2.0209312438964844,-1.366690754890442
173,331,32766,271,510,2.2920684814453125,-2.0185532569885254,-2.9528019428253174
174,356,32766,257,510,2.2762351036071777,-2.01810884475708,-4.772345066070557
175,374,32766,245,505,2.266775131225586,-2.0172886848449707,-5.981546878814697
176,387,32766,237,504,2.2617526054382324,-2.0143020153045654,-6.2006449699401855
